Sample_ID,Food_Name,Category,Food_Type,Storage_Type,Quantity_kg,City,Donation_DateTime,Hour_of_Day,Day_of_Week,Shelf_Life_Hours,Hours_Since_Prepared,Remaining_Hours,Spoilage_Risk,Is_Spoiled,Prediction_Confidence
2279,Cabbage,fruits-vegetables,non-veg,room-temperature,7.5,Hyderabad,2026-06-10 18:58,18,Wednesday,51.5,21.5,30.0,Medium,0,Medium
2280,Roti & Sabzi,cooked-meals,veg,frozen,24.5,New Delhi,2026-05-18 15:34,15,Monday,44.7,4.9,39.8,Low,0,High
2281,Green Juice,beverages,non-veg,frozen,6.0,Noida,2026-08-04 13:39,13,Tuesday,1355.7,32.8,1322.9,Low,0,Medium
2282,Green Beans,fruits-vegetables,veg,frozen,12.7,New Delhi,2026-07-26 09:18,9,Sunday,844.9,781.7,63.2,High,0,Medium
2283,Paneer,dairy,veg,frozen,13.7,Kochi,2026-08-11 20:08,20,Tuesday,71.7,87.0,0.0,High,1,High
2284,Palak Paneer,cooked-meals,veg,room-temperature,10.7,Gurgaon,2026-02-04 14:50,14,Wednesday,3.7,2.0,1.7,Medium,0,High
2285,Green Beans,fruits-vegetables,veg,room-temperature,23.5,Kochi,2026-09-06 17:24,17,Sunday,67.9,89.7,0.0,High,1,Medium
2286,Condensed Milk,dairy,veg,refrigerated,13.0,Noida,2026-10-08 11:11,11,Thursday,20.3,24.4,0.0,High,1,High
2287,Mango Lassi,beverages,non-veg,refrigerated,18.7,Ahmedabad,2026-05-11 20:25,20,Monday,442.7,93.4,349.3,Low,0,Medium
2288,Jam Bottle,packaged-food,veg,room-temperature,15.9,Kolkata,2026-04-30 08:59,8,Thursday,700.6,290.0,410.6,Medium,0,Medium
2289,Lemonade,beverages,non-veg,frozen,10.7,Kolkata,2026-10-25 19:09,19,Sunday,1407.1,195.9,1211.2,Low,0,Medium
2290,Sugar Packets,packaged-food,non-veg,refrigerated,14.6,Chennai,2026-03-10 20:00,20,Tuesday,1678.2,35.2,1643.0,Low,0,Medium
2291,Banana Bread,bakery,veg,refrigerated,8.3,Gurgaon,2026-04-10 07:33,7,Friday,171.0,95.9,75.1,Medium,0,High
2292,Palak Paneer,cooked-meals,non-veg,room-temperature,9.2,Mumbai,2026-10-26 08:05,8,Monday,2.7,1.0,1.7,Low,0,High
2293,Flour Bag,packaged-food,veg,room-temperature,41.0,Jaipur,2026-09-06 19:04,19,Sunday,686.2,469.5,216.7,Medium,0,Medium
2294,Buttermilk Packs,beverages,non-veg,refrigerated,7.4,New Delhi,2026-06-19 18:53,18,Friday,412.7,251.7,161.0,Medium,0,Medium
2295,Roti & Sabzi,cooked-meals,non-veg,frozen,6.6,Bangalore,2026-02-06 12:16,12,Friday,30.9,32.8,0.0,High,1,High
2296,Apples,fruits-vegetables,veg,room-temperature,8.9,Chandigarh,2026-09-15 13:21,13,Tuesday,66.3,68.8,0.0,High,1,Medium
2297,Fruit Juice Cartons,beverages,non-veg,room-temperature,5.0,Bangalore,2026-02-18 08:50,8,Wednesday,112.3,4.6,107.7,Low,0,Medium
2298,Chicken Curry,cooked-meals,veg,refrigerated,19.0,Kochi,2026-10-17 09:06,9,Saturday,13.0,7.8,5.2,Medium,0,High
2299,Bagels,bakery,veg,room-temperature,14.7,Kochi,2026-01-17 23:14,23,Saturday,45.0,66.0,0.0,High,1,High
2300,Smoothies,beverages,veg,refrigerated,8.8,Noida,2026-12-02 06:42,6,Wednesday,572.8,527.5,45.3,High,1,Medium
2301,Chicken Curry,cooked-meals,veg,refrigerated,6.8,Chandigarh,2026-10-22 08:14,8,Thursday,14.7,3.8,10.9,Low,0,High
2302,Potatoes,fruits-vegetables,veg,frozen,22.1,Chandigarh,2026-06-21 19:26,19,Sunday,874.0,371.4,502.6,Medium,0,Medium
2303,Cream,dairy,veg,refrigerated,5.2,Bangalore,2026-08-15 13:00,13,Saturday,21.0,8.3,12.7,Low,0,High
2304,Carrots,fruits-vegetables,veg,room-temperature,26.3,Pune,2026-10-26 21:15,21,Monday,69.6,78.3,0.0,High,1,Medium
2305,Cucumber,fruits-vegetables,veg,frozen,23.4,Kochi,2026-07-04 10:30,10,Saturday,923.7,321.5,602.2,Low,0,Medium
2306,Egg Curry,cooked-meals,non-veg,refrigerated,10.5,Chennai,2026-06-20 14:04,14,Saturday,9.6,7.0,2.6,High,0,High
2307,Sandwich Bread,bakery,veg,frozen,7.1,Chennai,2026-08-02 12:06,12,Sunday,537.9,381.4,156.5,High,0,High
2308,Buns,bakery,veg,frozen,18.0,Chennai,2026-05-28 20:49,20,Thursday,586.8,813.1,0.0,High,1,High
2309,Milkshake Bottles,beverages,veg,refrigerated,5.8,Indore,2026-10-25 17:44,17,Sunday,551.7,337.4,214.3,Medium,0,Medium
2310,Pickle Jar,packaged-food,non-veg,room-temperature,18.0,Ahmedabad,2026-12-29 18:24,18,Tuesday,491.5,681.1,0.0,High,1,Medium
2311,Egg Curry,cooked-meals,veg,frozen,12.5,Hyderabad,2026-11-27 17:26,17,Friday,48.1,53.7,0.0,High,1,High
2312,Donuts,bakery,veg,frozen,15.0,Pune,2026-10-08 11:47,11,Thursday,610.5,225.6,384.9,Low,0,High
2313,Potatoes,fruits-vegetables,veg,room-temperature,12.5,Lucknow,2026-08-29 15:15,15,Saturday,71.9,65.6,6.3,High,0,Medium
2314,Instant Noodles,packaged-food,non-veg,room-temperature,15.1,Indore,2026-09-14 08:25,8,Monday,520.3,610.0,0.0,High,1,Medium
2315,Green Juice,beverages,veg,room-temperature,6.4,Bangalore,2026-09-12 19:30,19,Saturday,181.2,103.2,78.0,Medium,0,Medium
2316,White Bread,bakery,veg,frozen,19.8,Noida,2026-09-04 21:57,21,Friday,542.0,15.5,526.5,Low,0,High
2317,Mangoes,fruits-vegetables,veg,room-temperature,34.3,Gurgaon,2026-07-23 19:37,19,Thursday,69.4,31.0,38.4,Medium,0,Medium
2318,Spinach,fruits-vegetables,veg,room-temperature,27.0,Noida,2026-11-21 10:53,10,Saturday,70.8,31.5,39.3,Medium,0,Medium
2319,Puff Pastry,bakery,veg,frozen,37.6,New Delhi,2026-10-29 16:19,16,Thursday,568.8,183.6,385.2,Low,0,High
2320,Mishti Doi,dairy,veg,refrigerated,10.0,Chennai,2026-12-26 20:45,20,Saturday,20.7,17.6,3.1,High,0,High
2321,Grapes,fruits-vegetables,veg,frozen,10.2,New Delhi,2026-06-18 10:07,10,Thursday,920.3,144.8,775.5,Low,0,Medium
2322,Sandwich Bread,bakery,veg,frozen,13.6,New Delhi,2026-11-05 11:37,11,Thursday,595.7,680.4,0.0,High,1,High
2323,Buns,bakery,non-veg,room-temperature,21.7,Chandigarh,2026-12-07 12:30,12,Monday,34.2,41.0,0.0,High,1,High
2324,Mozzarella,dairy,veg,room-temperature,8.9,New Delhi,2026-12-20 11:46,11,Sunday,5.8,8.3,0.0,High,1,High
2325,Green Beans,fruits-vegetables,veg,refrigerated,32.1,Chennai,2026-02-16 09:00,9,Monday,265.1,230.0,35.1,High,0,Medium
2326,Lemonade,beverages,veg,room-temperature,17.3,Indore,2026-12-02 20:10,20,Wednesday,180.2,246.5,0.0,High,1,Medium
2327,Flour Bag,packaged-food,non-veg,room-temperature,29.5,Indore,2026-01-17 18:04,18,Saturday,529.9,493.5,36.4,High,1,Medium
2328,Butter,dairy,veg,refrigerated,13.5,Indore,2026-06-18 11:16,11,Thursday,19.3,4.5,14.8,Low,0,High
2329,Buttermilk,dairy,veg,room-temperature,7.7,Indore,2026-12-10 08:53,8,Thursday,6.1,5.4,0.7,High,0,High
2330,Rice Packets,packaged-food,veg,room-temperature,26.6,Ahmedabad,2026-12-26 20:50,20,Saturday,668.3,116.3,552.0,Low,0,Medium
2331,Coconut Water,beverages,non-veg,room-temperature,19.9,Kochi,2026-06-05 20:42,20,Friday,113.0,0.7,112.3,Low,0,Medium
2332,Pickle Jar,packaged-food,veg,room-temperature,11.0,Chennai,2026-10-01 13:40,13,Thursday,669.3,318.4,350.9,Medium,0,Medium
2333,Lemonade,beverages,veg,refrigerated,10.6,Chennai,2026-09-19 12:24,12,Saturday,597.8,771.3,0.0,High,1,Medium
2334,Sambar Rice,cooked-meals,veg,frozen,13.5,Pune,2026-11-11 22:42,22,Wednesday,49.4,9.0,40.4,Low,0,High
2335,Cream,dairy,veg,refrigerated,5.9,Mumbai,2026-01-25 08:15,8,Sunday,19.7,27.2,0.0,High,1,High
2336,Khichdi,cooked-meals,non-veg,room-temperature,10.9,Kolkata,2026-07-28 14:52,14,Tuesday,2.7,1.4,1.3,Medium,0,High
2337,Dinner Rolls,bakery,veg,room-temperature,9.9,Gurgaon,2026-07-06 11:46,11,Monday,47.7,4.7,43.0,Low,0,High
2338,Pickle Jar,packaged-food,non-veg,room-temperature,45.9,Jaipur,2026-08-07 12:18,12,Friday,493.4,422.0,71.4,High,0,Medium
2339,Whole Wheat Bread,bakery,veg,frozen,39.7,Ahmedabad,2026-12-25 18:27,18,Friday,541.1,282.3,258.8,Medium,0,High
2340,Carrots,fruits-vegetables,veg,frozen,12.5,Ahmedabad,2026-03-16 19:11,19,Monday,852.8,816.3,36.5,High,0,Medium
2341,Naan Bread,bakery,veg,frozen,17.7,Kochi,2026-07-07 06:24,6,Tuesday,599.1,7.2,591.9,Low,0,High
2342,Paneer Butter Masala,cooked-meals,non-veg,frozen,23.2,Kochi,2026-02-26 19:00,19,Thursday,31.3,17.8,13.5,Medium,0,High
2343,Spinach,fruits-vegetables,veg,frozen,19.4,Chandigarh,2026-02-22 20:00,20,Sunday,806.0,1185.4,0.0,High,1,Medium
2344,Upma Mix,packaged-food,veg,room-temperature,48.7,Bangalore,2026-02-21 13:34,13,Saturday,703.3,8.1,695.2,Low,0,Medium
2345,Bagels,bakery,veg,frozen,10.6,Bangalore,2026-04-28 09:09,9,Tuesday,616.7,161.9,454.8,Low,0,High
2346,Palak Paneer,cooked-meals,veg,room-temperature,14.1,Lucknow,2026-07-03 23:37,23,Friday,4.1,1.8,2.3,Medium,1,High
2347,Vegetable Biryani,cooked-meals,veg,room-temperature,7.2,Hyderabad,2026-02-22 17:59,17,Sunday,4.1,2.1,2.0,Medium,0,High
2348,Buttermilk,dairy,veg,frozen,3.3,Indore,2026-11-26 14:08,14,Thursday,70.4,87.2,0.0,High,1,High
2349,Oranges,fruits-vegetables,veg,frozen,14.5,Lucknow,2026-09-08 14:02,14,Tuesday,876.9,998.6,0.0,High,1,Medium
2350,Roti & Sabzi,cooked-meals,non-veg,room-temperature,22.6,Kochi,2026-02-22 16:58,16,Sunday,2.6,2.8,0.0,High,1,High
2351,Paneer,dairy,veg,refrigerated,8.1,Chennai,2026-02-18 21:16,21,Wednesday,21.5,15.1,6.4,High,0,High
2352,Oranges,fruits-vegetables,veg,room-temperature,5.7,Lucknow,2026-09-19 17:59,17,Saturday,76.8,25.7,51.1,Low,0,Medium
2353,Shrikhand,dairy,veg,frozen,7.5,Bangalore,2026-10-27 18:42,18,Tuesday,73.3,10.7,62.6,Low,0,High
2354,Sugar Packets,packaged-food,non-veg,refrigerated,23.1,Kolkata,2026-10-22 02:52,2,Thursday,1869.5,1549.5,320.0,High,0,Medium
2355,Bell Peppers,fruits-vegetables,veg,room-temperature,20.4,Noida,2026-05-23 10:57,10,Saturday,74.6,0.1,74.5,Low,0,Medium
2356,Broccoli,fruits-vegetables,veg,refrigerated,31.6,Pune,2026-09-24 15:34,15,Thursday,236.7,5.2,231.5,Low,0,Medium
2357,Pulao,cooked-meals,veg,room-temperature,7.4,New Delhi,2026-05-20 12:57,12,Wednesday,4.3,0.5,3.8,Low,0,High
2358,Cabbage,fruits-vegetables,non-veg,refrigerated,24.2,Jaipur,2026-02-05 11:57,11,Thursday,164.2,14.4,149.8,Low,0,Medium
2359,Fruit Juice Cartons,beverages,non-veg,room-temperature,10.6,Chandigarh,2026-07-24 15:10,15,Friday,118.2,108.7,9.5,High,0,Medium
2360,Cottage Cheese,dairy,veg,frozen,3.5,Bangalore,2026-01-05 14:43,14,Monday,67.9,24.5,43.4,Low,0,High
2361,Cream,dairy,veg,refrigerated,11.7,Bangalore,2026-05-21 08:45,8,Thursday,19.4,9.0,10.4,Medium,0,High
2362,Lassi,dairy,veg,refrigerated,8.5,Lucknow,2026-06-11 13:54,13,Thursday,20.7,28.8,0.0,High,1,High
2363,Broccoli,fruits-vegetables,veg,refrigerated,8.3,Hyderabad,2026-08-20 07:48,7,Thursday,243.7,81.0,162.7,Low,0,Medium
2364,Condensed Milk,dairy,veg,refrigerated,4.1,Indore,2026-02-12 11:34,11,Thursday,21.0,25.5,0.0,High,1,High
2365,Whole Wheat Bread,bakery,veg,room-temperature,26.2,Noida,2026-07-20 10:56,10,Monday,48.6,45.0,3.6,High,0,High
2366,Muffins,bakery,veg,room-temperature,26.0,Pune,2026-03-09 06:05,6,Monday,44.5,31.0,13.5,Medium,0,High
2367,Muffins,bakery,veg,frozen,11.2,Ahmedabad,2026-07-27 12:13,12,Monday,541.3,697.0,0.0,High,1,High
2368,Cucumber,fruits-vegetables,veg,room-temperature,34.1,Bangalore,2026-03-04 19:37,19,Wednesday,72.7,54.5,18.2,High,0,Medium
2369,Fresh Milk,dairy,veg,room-temperature,2.3,Hyderabad,2026-10-27 07:36,7,Tuesday,5.8,5.6,0.2,High,0,High
2370,Jam Bottle,packaged-food,non-veg,room-temperature,32.2,Bangalore,2026-01-02 07:01,7,Friday,522.5,555.5,0.0,High,1,Medium
2371,Potatoes,fruits-vegetables,veg,refrigerated,15.1,Mumbai,2026-12-13 11:31,11,Sunday,258.1,199.0,59.1,High,0,Medium
2372,Granola Mix,packaged-food,veg,room-temperature,49.9,Gurgaon,2026-03-15 10:18,10,Sunday,759.8,888.6,0.0,High,1,Medium
2373,Cupcakes,bakery,veg,refrigerated,27.8,Jaipur,2026-08-28 13:50,13,Friday,173.2,199.6,0.0,High,1,High
2374,Oranges,fruits-vegetables,veg,room-temperature,17.2,Kolkata,2026-03-02 15:48,15,Monday,71.2,20.9,50.3,Low,0,Medium
2375,Paneer Butter Masala,cooked-meals,non-veg,refrigerated,24.3,Kolkata,2026-12-31 13:03,13,Thursday,10.1,2.7,7.4,Low,0,High
2376,Tomatoes,fruits-vegetables,veg,frozen,8.1,Kolkata,2026-02-14 19:41,19,Saturday,832.9,595.7,237.2,High,0,Medium
2377,Lemonade,beverages,veg,room-temperature,4.4,Ahmedabad,2026-02-05 17:25,17,Thursday,162.8,152.9,9.9,High,0,Medium
2378,Bananas,fruits-vegetables,veg,refrigerated,23.2,Bangalore,2026-04-15 11:08,11,Wednesday,263.7,78.5,185.2,Low,0,Medium
2379,Soup Packets,packaged-food,veg,refrigerated,22.0,Chandigarh,2026-11-22 14:18,14,Sunday,2498.4,1921.1,577.3,High,0,Medium
2380,Tomatoes,fruits-vegetables,veg,room-temperature,22.4,Noida,2026-04-09 05:01,5,Thursday,75.4,27.7,47.7,Low,0,Medium
2381,Rusk,bakery,veg,frozen,29.4,Kolkata,2026-04-17 09:27,9,Friday,605.7,544.6,61.1,High,0,High
2382,Cauliflower,fruits-vegetables,veg,refrigerated,27.2,Ahmedabad,2026-10-02 18:06,18,Friday,266.4,263.4,3.0,High,0,Medium
2383,Orange Juice,beverages,non-veg,refrigerated,12.3,Jaipur,2026-06-24 20:58,20,Wednesday,439.0,91.8,347.2,Low,0,Medium
2384,Fresh Milk,dairy,veg,refrigerated,7.0,Kochi,2026-05-30 10:28,10,Saturday,20.8,24.7,0.0,High,1,High
2385,Paneer,dairy,veg,refrigerated,4.9,Indore,2026-06-26 10:51,10,Friday,20.4,7.6,12.8,Low,0,High
2386,Ice Cream Tub,dairy,veg,refrigerated,14.7,Chennai,2026-05-14 14:32,14,Thursday,21.3,18.8,2.5,High,0,High
2387,Ghee,dairy,veg,refrigerated,2.7,Kolkata,2026-06-07 12:08,12,Sunday,20.6,0.2,20.4,Low,0,High
2388,Rusk,bakery,veg,frozen,37.5,New Delhi,2026-02-26 09:43,9,Thursday,585.3,760.6,0.0,High,1,High
2389,Cabbage,fruits-vegetables,veg,room-temperature,26.7,Lucknow,2026-12-26 05:28,5,Saturday,74.4,86.8,0.0,High,1,Medium
2390,Butter,dairy,veg,refrigerated,5.2,Bangalore,2026-12-03 12:00,12,Thursday,21.6,4.8,16.8,Low,0,High
2391,Grapes,fruits-vegetables,veg,refrigerated,34.1,Bangalore,2026-10-18 13:56,13,Sunday,246.9,138.4,108.5,Medium,0,Medium
2392,Curd / Yogurt,dairy,veg,refrigerated,10.1,Ahmedabad,2026-09-29 09:18,9,Tuesday,19.9,16.6,3.3,High,0,High
2393,Buns,bakery,veg,frozen,35.8,Noida,2026-12-22 07:36,7,Tuesday,569.6,600.8,0.0,High,1,High
2394,Buttermilk Packs,beverages,non-veg,refrigerated,15.8,Pune,2026-08-16 01:12,1,Sunday,388.1,366.8,21.3,High,0,Medium
2395,Flour Bag,packaged-food,veg,room-temperature,49.5,New Delhi,2026-03-19 06:53,6,Thursday,764.9,1022.7,0.0,High,1,Medium
2396,Granola Mix,packaged-food,non-veg,room-temperature,16.4,Hyderabad,2026-10-06 10:48,10,Tuesday,491.6,311.8,179.8,Medium,0,Medium
2397,Rice Packets,packaged-food,veg,room-temperature,49.0,Noida,2026-10-04 15:31,15,Sunday,680.2,755.1,0.0,High,1,Medium
2398,Naan Bread,bakery,veg,frozen,28.7,Pune,2026-11-07 20:57,20,Saturday,532.3,700.0,0.0,High,1,High
2399,Palak Paneer,cooked-meals,non-veg,refrigerated,15.1,Bangalore,2026-01-27 09:12,9,Tuesday,10.0,3.9,6.1,Low,0,High
2400,Mixed Veg Curry,cooked-meals,veg,frozen,24.3,Kolkata,2026-01-01 08:57,8,Thursday,49.1,21.5,27.6,Medium,0,High
2401,Mishti Doi,dairy,veg,frozen,4.0,Chandigarh,2026-09-26 18:36,18,Saturday,70.2,79.7,0.0,High,1,High
2402,Flavoured Yogurt,dairy,veg,refrigerated,4.8,Indore,2026-02-02 12:24,12,Monday,19.6,15.0,4.6,High,0,High
2403,Donuts,bakery,veg,frozen,8.6,Chennai,2026-09-21 16:30,16,Monday,567.7,390.1,177.6,Medium,0,High
2404,Fried Rice,cooked-meals,non-veg,room-temperature,4.4,Pune,2026-07-26 14:20,14,Sunday,2.7,1.1,1.6,Medium,0,High
2405,Sweet Corn,fruits-vegetables,veg,frozen,4.2,Mumbai,2026-08-25 19:42,19,Tuesday,888.5,539.5,349.0,Medium,0,Medium
2406,Lemon Soda,beverages,veg,refrigerated,14.6,Jaipur,2026-08-12 08:23,8,Wednesday,598.0,832.3,0.0,High,1,Medium
2407,Flour Bag,packaged-food,veg,room-temperature,26.2,Noida,2026-07-17 13:37,13,Friday,704.4,753.2,0.0,High,1,Medium
2408,Cookies,bakery,veg,room-temperature,30.2,Hyderabad,2026-01-15 11:34,11,Thursday,45.8,25.8,20.0,Medium,0,High
2409,Lemon Soda,beverages,veg,frozen,8.3,Jaipur,2026-06-17 13:09,13,Wednesday,2173.4,1205.0,968.4,Medium,0,Medium
2410,Buns,bakery,veg,refrigerated,19.0,Gurgaon,2026-03-14 08:57,8,Saturday,166.8,175.2,0.0,High,1,High
2411,Paneer Butter Masala,cooked-meals,veg,refrigerated,23.4,Kochi,2026-08-08 14:38,14,Saturday,14.4,4.5,9.9,Low,0,High
2412,White Bread,bakery,veg,refrigerated,12.2,Pune,2026-08-25 10:48,10,Tuesday,158.3,102.1,56.2,Medium,0,High
2413,Sugarcane Juice,beverages,non-veg,refrigerated,3.3,New Delhi,2026-07-09 19:45,19,Thursday,410.7,101.4,309.3,Low,0,Medium
2414,Soup Packets,packaged-food,non-veg,room-temperature,15.7,Indore,2026-10-06 13:12,13,Tuesday,465.9,5.3,460.6,Low,0,Medium
2415,Onions,fruits-vegetables,veg,room-temperature,20.8,Ahmedabad,2026-03-27 21:50,21,Friday,72.1,50.7,21.4,High,0,Medium
2416,Chicken Curry,cooked-meals,veg,room-temperature,17.9,Pune,2026-09-04 16:58,16,Friday,4.3,1.3,3.0,Low,0,High
2417,Rice & Dal,cooked-meals,non-veg,room-temperature,3.7,Bangalore,2026-03-14 18:17,18,Saturday,2.7,0.8,1.9,Low,0,High
2418,Carrots,fruits-vegetables,veg,frozen,18.5,Mumbai,2026-12-21 17:30,17,Monday,800.3,909.2,0.0,High,1,Medium
2419,Masala Chai Flask,beverages,veg,frozen,12.4,Kolkata,2026-11-20 13:24,13,Friday,1864.7,1985.3,0.0,High,1,Medium
2420,Cauliflower,fruits-vegetables,veg,room-temperature,22.4,Hyderabad,2026-12-15 12:54,12,Tuesday,70.7,20.7,50.0,Low,0,Medium
2421,Rice & Dal,cooked-meals,veg,refrigerated,23.7,Kolkata,2026-12-12 12:45,12,Saturday,13.2,3.9,9.3,Low,0,High
2422,Cookies,bakery,veg,frozen,7.7,Noida,2026-05-13 11:39,11,Wednesday,532.1,10.6,521.5,Low,0,High
2423,Protein Shake,beverages,non-veg,frozen,6.4,Ahmedabad,2026-01-26 18:21,18,Monday,1469.1,1737.8,0.0,High,1,Medium
2424,Egg Curry,cooked-meals,non-veg,room-temperature,3.0,Bangalore,2026-07-23 17:58,17,Thursday,2.8,1.8,1.0,Medium,0,High
2425,Roti & Sabzi,cooked-meals,veg,frozen,18.5,Indore,2026-12-09 11:29,11,Wednesday,46.4,23.4,23.0,Medium,0,High
2426,Peanut Butter Jar,packaged-food,veg,room-temperature,27.5,Mumbai,2026-04-16 12:57,12,Thursday,766.1,689.6,76.5,High,0,Medium
2427,Rice Packets,packaged-food,non-veg,room-temperature,16.3,Jaipur,2026-05-05 22:45,22,Tuesday,473.0,655.7,0.0,High,1,Medium
2428,Oranges,fruits-vegetables,veg,room-temperature,31.1,Noida,2026-02-16 21:31,21,Monday,77.3,16.1,61.2,Low,0,Medium
2429,Bell Peppers,fruits-vegetables,veg,room-temperature,12.9,Indore,2026-10-03 11:54,11,Saturday,69.9,62.1,7.8,High,0,Medium
2430,Orange Juice,beverages,veg,refrigerated,2.0,Chandigarh,2026-01-18 17:47,17,Sunday,624.5,616.2,8.3,High,1,Medium
2431,Apples,fruits-vegetables,veg,frozen,15.1,New Delhi,2026-01-09 11:37,11,Friday,878.2,737.0,141.2,High,0,Medium
2432,Cupcakes,bakery,veg,refrigerated,38.4,Chandigarh,2026-04-14 18:56,18,Tuesday,176.8,184.6,0.0,High,1,High
2433,Donuts,bakery,veg,room-temperature,18.3,Hyderabad,2026-12-31 18:57,18,Thursday,51.7,63.0,0.0,High,1,High
2434,Vegetable Biryani,cooked-meals,non-veg,frozen,20.9,Ahmedabad,2026-10-29 10:35,10,Thursday,32.5,25.4,7.1,High,0,High
2435,Mozzarella,dairy,veg,refrigerated,14.8,Mumbai,2026-04-29 11:17,11,Wednesday,22.5,11.3,11.2,Medium,0,High
2436,Cereal Box,packaged-food,veg,refrigerated,7.2,Ahmedabad,2026-05-15 17:40,17,Friday,2475.4,1549.0,926.4,Medium,0,Medium
2437,Cauliflower,fruits-vegetables,veg,frozen,3.8,Chandigarh,2026-02-12 09:08,9,Thursday,848.2,808.2,40.0,High,0,Medium
2438,Ghee,dairy,veg,frozen,14.7,Kolkata,2026-08-23 19:55,19,Sunday,70.2,96.0,0.0,High,1,High
2439,Vegetable Biryani,cooked-meals,non-veg,room-temperature,17.5,Pune,2026-05-06 01:39,1,Wednesday,2.8,2.1,0.7,High,0,High
2440,Green Beans,fruits-vegetables,non-veg,room-temperature,20.8,Chandigarh,2026-03-05 18:08,18,Thursday,47.6,30.1,17.5,Medium,0,Medium
2441,Bell Peppers,fruits-vegetables,veg,room-temperature,16.0,Kochi,2026-09-06 13:44,13,Sunday,72.6,10.7,61.9,Low,0,Medium
2442,Onions,fruits-vegetables,veg,room-temperature,16.8,Kolkata,2026-09-27 20:42,20,Sunday,72.5,2.7,69.8,Low,0,Medium
2443,Spinach,fruits-vegetables,non-veg,room-temperature,21.9,Ahmedabad,2026-04-05 12:27,12,Sunday,52.5,40.5,12.0,High,0,Medium
2444,Mixed Veg Curry,cooked-meals,veg,refrigerated,4.0,Bangalore,2026-07-22 23:20,23,Wednesday,14.7,4.1,10.6,Low,0,High
2445,Pickle Jar,packaged-food,veg,room-temperature,31.3,Bangalore,2026-06-12 14:06,14,Friday,713.1,346.0,367.1,Medium,0,Medium
2446,Grapes,fruits-vegetables,veg,frozen,29.8,Kochi,2026-07-14 11:35,11,Tuesday,836.7,235.9,600.8,Low,0,Medium
2447,Lemon Soda,beverages,veg,refrigerated,2.5,Chennai,2026-02-07 20:59,20,Saturday,565.4,105.8,459.6,Low,0,Medium
2448,Mixed Salad,fruits-vegetables,veg,room-temperature,21.3,Kolkata,2026-03-13 15:55,15,Friday,68.5,89.1,0.0,High,1,Medium
2449,Palak Paneer,cooked-meals,veg,room-temperature,21.4,New Delhi,2026-06-07 14:02,14,Sunday,3.7,4.8,0.0,High,1,High
2450,Rice & Dal,cooked-meals,veg,frozen,18.2,Jaipur,2026-04-03 14:28,14,Friday,46.8,58.6,0.0,High,1,High
2451,Green Juice,beverages,veg,frozen,6.2,Hyderabad,2026-01-09 19:37,19,Friday,1941.9,52.5,1889.4,Low,0,Medium
2452,Donuts,bakery,veg,frozen,18.7,Bangalore,2026-11-17 06:17,6,Tuesday,619.0,530.7,88.3,High,0,High
2453,Green Beans,fruits-vegetables,veg,room-temperature,8.2,Kochi,2026-04-07 12:13,12,Tuesday,72.7,13.0,59.7,Low,0,Medium
2454,Spinach,fruits-vegetables,veg,refrigerated,23.4,Chennai,2026-01-11 21:51,21,Sunday,245.8,289.6,0.0,High,1,Medium
2455,Masala Chai Flask,beverages,veg,refrigerated,14.6,Ahmedabad,2026-10-21 13:15,13,Wednesday,595.6,844.4,0.0,High,1,Medium
2456,Fresh Milk,dairy,veg,frozen,10.7,Pune,2026-11-25 18:19,18,Wednesday,67.8,96.2,0.0,High,1,High
2457,Kheer,dairy,veg,room-temperature,6.3,Chandigarh,2026-09-10 19:23,19,Thursday,5.9,2.7,3.2,Medium,0,High
2458,Fruit Cake,bakery,veg,refrigerated,18.3,Chandigarh,2026-08-08 20:34,20,Saturday,171.4,211.5,0.0,High,1,High
2459,Peanut Butter Jar,packaged-food,non-veg,room-temperature,18.4,Kolkata,2026-04-28 17:59,17,Tuesday,503.1,494.2,8.9,High,0,Medium
2460,Smoothies,beverages,non-veg,refrigerated,5.9,Kolkata,2026-07-20 19:33,19,Monday,405.1,146.0,259.1,Low,0,Medium
2461,Green Juice,beverages,non-veg,refrigerated,11.4,Lucknow,2026-01-03 21:57,21,Saturday,444.1,193.7,250.4,Medium,0,Medium
2462,Masala Chai Flask,beverages,veg,frozen,16.9,Noida,2026-05-09 11:55,11,Saturday,2138.7,1381.5,757.2,Medium,0,Medium
2463,Mozzarella,dairy,veg,room-temperature,11.1,Kolkata,2026-06-06 11:03,11,Saturday,6.1,9.1,0.0,High,1,High
2464,Scones,bakery,veg,room-temperature,30.6,Chennai,2026-01-05 07:12,7,Monday,48.5,12.5,36.0,Low,0,High
2465,Peanut Butter Jar,packaged-food,veg,room-temperature,15.2,Lucknow,2026-09-08 20:54,20,Tuesday,733.9,346.5,387.4,Medium,0,Medium
2466,Fresh Milk,dairy,veg,frozen,1.9,Mumbai,2026-03-12 11:22,11,Thursday,68.6,36.5,32.1,Medium,0,High
2467,Fruit Juice Cartons,beverages,non-veg,refrigerated,2.4,Chennai,2026-04-05 21:06,21,Sunday,404.7,127.3,277.4,Low,0,Medium
2468,Roti & Sabzi,cooked-meals,non-veg,frozen,17.8,Gurgaon,2026-12-17 10:14,10,Thursday,31.1,22.9,8.2,High,0,High
2469,Buttermilk,dairy,veg,refrigerated,2.4,Lucknow,2026-03-14 10:22,10,Saturday,20.9,0.9,20.0,Low,0,High
